dist-code,dist-name,name,enroll,free,free-percent,reduced,reduced-percent,eligible,eligible-percent
1229,Rsu 35/Msad 35,Marshwood Middle School,562,69,12.28,25,4.45,94,16.73
1249,Rsu 55/Msad 55,Cornish Elementary School,69,19,27.54,7,10.14,26,37.68
1251,Rsu 57/Msad 57,Alfred Elementary School,209,50,23.92,13,6.22,63,30.14
1251,Rsu 57/Msad 57,Line Elementary,321,121,37.69,25,7.79,146,45.48
1251,Rsu 57/Msad 57,Lyman Elementary School,254,72,28.35,9,3.54,81,31.89
1251,Rsu 57/Msad 57,Massabesic High School,1195,339,28.37,125,10.46,464,38.83
1251,Rsu 57/Msad 57,Massabesic Middle School,785,259,32.99,73,9.3,332,42.29
1251,Rsu 57/Msad 57,Shapleigh Memorial School,160,48,30,10,6.25,58,36.25
1251,Rsu 57/Msad 57,Waterboro Elementary School,547,196,35.83,55,10.05,251,45.89
1254,Rsu 60/Msad 60,Eric L Knowlton School,311,105,33.76,24,7.72,129,41.48
1254,Rsu 60/Msad 60,Lebanon School,477,208,43.61,65,13.63,273,57.23
1254,Rsu 60/Msad 60,Noble High School,1038,261,25.14,76,7.32,337,32.47
1254,Rsu 60/Msad 60,Noble Middle School,474,175,36.92,51,10.76,226,47.68
1254,Rsu 60/Msad 60,North Berwick Elementary School,305,76,24.92,16,5.25,92,30.16
1254,Rsu 60/Msad 60,Vivian E Hussey Primary,508,176,34.65,44,8.66,220,43.31
1148,Sanford School Department,Carl J Lamb School,561,278,49.55,53,9.45,331,59
1148,Sanford School Department,Emerson School,131,99,75.57,8,6.11,107,81.68
1148,Sanford School Department,Lafayette School,102,74,72.55,6,5.88,80,78.43
1148,Sanford School Department,Margaret Chase Smith Sch.-Sanford,371,159,42.86,22,5.93,181,48.79
1148,Sanford School Department,Sanford High School,1295,458,35.37,78,6.02,536,41.39
1148,Sanford School Department,Sanford Jr High School,475,213,44.84,40,8.42,253,53.26
1148,Sanford School Department,Willard School,464,243,52.37,33,7.11,276,59.48
1401,St Thomas School,St Thomas School,158,11,6.96,8,5.06,19,12.03
1396,Sweetser Children'S Services,Saco Family Focus,5,3,60,0,0,3,60
1396,Sweetser Children'S Services,Sweetser Children'S Service,45,30,66.67,0,0,30,66.67
1293,Wells-Ogunquit Csd,Wells Elementary School,518,89,17.18,21,4.05,110,21.24
1293,Wells-Ogunquit Csd,Wells High School,514,85,16.54,27,5.25,112,21.79
1293,Wells-Ogunquit Csd,Wells Junior High School,487,68,13.96,32,6.57,100,20.53
1191,York School Department,Coastal Ridge Elementary,337,34,10.09,12,3.56,46,13.65
1191,York School Department,Village Elementary School-York,320,35,10.94,12,3.75,47,14.69
1191,York School Department,York High School,636,77,12.11,19,2.99,96,15.09
1191,York School Department,York Middle School,621,70,11.27,13,2.09,83,13.37
